Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
CASCADALE,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,500",140 - 150,"1,500 - 1,600",Oct 2020
CASCADALE,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,500",120 - 130,"1,300 - 1,400",Oct 2020
CASCADALE,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"2,200",120 - 130,"1,300 - 1,400",Nov 2020
CASCADALE,UPPER CHANGI ROAD EAST,16,Non-landed Properties,1,"2,100",90 - 100,"1,000 - 1,100",Dec 2020
CASCADALE,UPPER CHANGI ROAD EAST,16,Non-landed Properties,2,"1,900",120 - 130,"1,300 - 1,400",Dec 2020
CASCADALE,UPPER CHANGI ROAD EAST,16,Non-landed Properties,3,"2,500",140 - 150,"1,500 - 1,600",Dec 2020
CASCATA,TEO KIM ENG ROAD,14,Non-landed Properties,3,"2,500",90 - 100,"1,000 - 1,100",Apr 2020
CASCATA,TEO KIM ENG ROAD,14,Non-landed Properties,5,"4,200",290 - 300,"3,100 - 3,200",Sep 2020
CASERO @ DUNMAN,DUNMAN ROAD,15,Non-landed Properties,3,"4,000",230 - 240,"2,500 - 2,600",Jul 2020
CASERO @ DUNMAN,DUNMAN ROAD,15,Non-landed Properties,1,"2,400",60 - 70,600 - 700,Jun 2020
CASERO @ DUNMAN,DUNMAN ROAD,15,Non-landed Properties,1,"2,400",60 - 70,600 - 700,Sep 2020
CASERO @ DUNMAN,DUNMAN ROAD,15,Non-landed Properties,2,"2,450",70 - 80,800 - 900,Oct 2020
CASERO @ DUNMAN,DUNMAN ROAD,15,Non-landed Properties,2,"3,650",140 - 150,"1,500 - 1,600",Oct 2020
CASERO @ DUNMAN,DUNMAN ROAD,15,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Dec 2020
CASHEW GARDEN,CASHEW LINK,23,Semi-Detached House,NA,"5,000",310 - 320,"3,300 - 3,400",Nov 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Feb 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,400",150 - 160,"1,600 - 1,700",Jan 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",Apr 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Apr 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Apr 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Apr 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Jun 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,100",110 - 120,"1,200 - 1,300",Jan 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,900",150 - 160,"1,600 - 1,700",Apr 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,600",150 - 160,"1,600 - 1,700",Apr 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",150 - 160,"1,600 - 1,700",Mar 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,250",150 - 160,"1,600 - 1,700",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,400",150 - 160,"1,600 - 1,700",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Feb 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,312",110 - 120,"1,200 - 1,300",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,000",150 - 160,"1,600 - 1,700",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,200",150 - 160,"1,600 - 1,700",Mar 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,000",150 - 160,"1,600 - 1,700",Feb 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Mar 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Mar 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,400",150 - 160,"1,600 - 1,700",Feb 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",150 - 160,"1,600 - 1,700",Jan 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",150 - 160,"1,600 - 1,700",Jan 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,900",150 - 160,"1,600 - 1,700",Feb 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jan 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,750",150 - 160,"1,600 - 1,700",Jan 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,200",110 - 120,"1,200 - 1,300",Feb 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,200",110 - 120,"1,200 - 1,300",Feb 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,300",150 - 160,"1,600 - 1,700",Jun 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,900",150 - 160,"1,600 - 1,700",Jul 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,200",150 - 160,"1,600 - 1,700",Jul 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",Jul 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",May 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,050",110 - 120,"1,200 - 1,300",Jul 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Jul 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",150 - 160,"1,600 - 1,700",Jun 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",Jun 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,000",150 - 160,"1,600 - 1,700",Jun 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,000",150 - 160,"1,600 - 1,700",Jun 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Aug 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Aug 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",150 - 160,"1,600 - 1,700",Aug 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Sep 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Sep 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,150",150 - 160,"1,600 - 1,700",Sep 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,900",150 - 160,"1,600 - 1,700",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,100",150 - 160,"1,600 - 1,700",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,200",110 - 120,"1,200 - 1,300",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",150 - 160,"1,600 - 1,700",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Aug 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,600",110 - 120,"1,200 - 1,300",Sep 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,900",150 - 160,"1,600 - 1,700",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",150 - 160,"1,600 - 1,700",Oct 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",150 - 160,"1,600 - 1,700",Nov 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,450",110 - 120,"1,200 - 1,300",Nov 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,550",150 - 160,"1,600 - 1,700",Nov 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Nov 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,850",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,900",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,500",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,850",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HEIGHTS CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",150 - 160,"1,600 - 1,700",Dec 2020
CASHEW HILL,CASHEW CRESCENT,23,Terrace House,NA,"6,500",180 - 190,"1,900 - 2,000",Apr 2020
CASHEW HILL,CASHEW CRESCENT,23,Terrace House,NA,"5,500",200 - 210,"2,100 - 2,200",Feb 2020
CASHEW HILL,CASHEW CRESCENT,23,Terrace House,NA,"7,500",270 - 280,"2,900 - 3,000",Jan 2020
CASHEW HILL,CASHEW CRESCENT,23,Terrace House,NA,"5,300",180 - 190,"1,900 - 2,000",Oct 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,000",100 - 110,"1,100 - 1,200",Apr 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,350",100 - 110,"1,100 - 1,200",Apr 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,000",100 - 110,"1,100 - 1,200",Jan 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",100 - 110,"1,100 - 1,200",Apr 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,800",120 - 130,"1,300 - 1,400",May 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,700",160 - 170,"1,800 - 1,900",May 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,2,"2,100",80 - 90,800 - 900,May 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,6,"2,200",100 - 110,"1,100 - 1,200",Mar 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,107",120 - 130,"1,300 - 1,400",Mar 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,2,"2,150",80 - 90,"900 - 1,000",Mar 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,200",100 - 110,"1,100 - 1,200",Jan 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Feb 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Mar 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,100",120 - 130,"1,300 - 1,400",Jul 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",120 - 130,"1,300 - 1,400",Aug 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Aug 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,150",100 - 110,"1,100 - 1,200",Aug 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,2,"1,950",80 - 90,"900 - 1,000",Sep 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,2,"1,700",80 - 90,800 - 900,Sep 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,200",160 - 170,"1,800 - 1,900",Sep 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,200",120 - 130,"1,300 - 1,400",Sep 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,200",110 - 120,"1,200 - 1,300",Sep 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,400",120 - 130,"1,300 - 1,400",Oct 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,100",160 - 170,"1,800 - 1,900",Oct 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,250",110 - 120,"1,200 - 1,300",Nov 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,250",110 - 120,"1,200 - 1,300",Nov 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,300",100 - 110,"1,100 - 1,200",Dec 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Dec 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,500",130 - 140,"1,400 - 1,500",Dec 2020
CASHEW PARK CONDOMINIUM,CASHEW ROAD,23,Non-landed Properties,3,"2,250",120 - 130,"1,300 - 1,400",Dec 2020
CASHEW VILLAS,CASHEW ROAD,23,Semi-Detached House,NA,"5,800",310 - 320,"3,400 - 3,500",Jun 2020
CASHEW VILLAS,CASHEW CRESCENT,23,Terrace House,NA,"5,400",150 - 160,"1,600 - 1,700",Aug 2020
CASHEW VILLAS,CASHEW CRESCENT,23,Terrace House,NA,"5,496",430 - 440,"4,600 - 4,700",Aug 2020
CASHEW VILLAS,CASHEW CRESCENT,23,Terrace House,NA,"3,300",150 - 160,"1,600 - 1,700",Oct 2020
CASHEW VILLAS,CASHEW CRESCENT,23,Terrace House,NA,"5,656",290 - 300,"3,200 - 3,300",Oct 2020
CASHEW VILLAS,CASHEW CRESCENT,23,Terrace House,NA,"4,200",160 - 170,"1,700 - 1,800",Nov 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"4,200",130 - 140,"1,300 - 1,400",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,250",110 - 120,"1,200 - 1,300",Apr 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"4,500",140 - 150,"1,500 - 1,600",Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,900",90 - 100,"1,000 - 1,100",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Apr 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Apr 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,800",110 - 120,"1,200 - 1,300",Apr 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"4,000",130 - 140,"1,300 - 1,400",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"4,000",110 - 120,"1,100 - 1,200",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",Apr 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",Apr 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,450",80 - 90,800 - 900,May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"4,300",100 - 110,"1,100 - 1,200",May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,600",90 - 100,"1,000 - 1,100",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"4,300",110 - 120,"1,100 - 1,200",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,600",110 - 120,"1,200 - 1,300",May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,300",80 - 90,800 - 900,May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",May 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"4,000",140 - 150,"1,500 - 1,600",Apr 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"4,100",130 - 140,"1,300 - 1,400",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"4,000",110 - 120,"1,100 - 1,200",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,500",110 - 120,"1,200 - 1,300",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,150",110 - 120,"1,100 - 1,200",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,880",90 - 100,"1,000 - 1,100",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,350",110 - 120,"1,200 - 1,300",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"4,600",110 - 120,"1,200 - 1,300",Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"4,500",160 - 170,"1,700 - 1,800",Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,700",90 - 100,"1,000 - 1,100",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,850",80 - 90,"900 - 1,000",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,150",100 - 110,"1,100 - 1,200",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"3,800",140 - 150,"1,500 - 1,600",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"3,150",80 - 90,"900 - 1,000",Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,850",80 - 90,"900 - 1,000",Jan 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Feb 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,700",110 - 120,"1,200 - 1,300",Mar 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,300",120 - 130,"1,300 - 1,400",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,500",110 - 120,"1,100 - 1,200",Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,100",110 - 120,"1,100 - 1,200",Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,200",110 - 120,"1,100 - 1,200",Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"4,100",120 - 130,"1,300 - 1,400",Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,4,"4,250",140 - 150,"1,500 - 1,600",Jul 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,400",110 - 120,"1,200 - 1,300",Jun 2020
CASPIAN,LAKESIDE DRIVE,22,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jul 2020
